58,36,144.42,167.14,43.311,129.99,-1,-1,-1,-1
59,36,136.14,167.81,45.679,137.29,-1,-1,-1,-1
60,36,139,165.67,40.366,137.87,-1,-1,-1,-1
61,36,138.67,169.37,43.545,139.75,-1,-1,-1,-1
62,36,128.61,163.16,46.182,146.93,-1,-1,-1,-1
63,36,116.35,161.88,49.086,156.09,-1,-1,-1,-1
64,36,110.6,158.8,58.341,162.39,-1,-1,-1,-1
65,36,102.58,149.87,66.927,175.73,-1,-1,-1,-1
66,36,101.53,157.91,56.187,167.92,-1,-1,-1,-1
67,36,103.27,157.31,55.92,167.78,-1,-1,-1,-1
68,36,90.063,150.04,65.934,181.64,-1,-1,-1,-1
69,36,72.834,151.82,59.11,190.02,-1,-1,-1,-1
70,36,63.076,143.71,65.657,197.42,-1,-1,-1,-1
71,36,54.877,140.51,69.767,205.25,-1,-1,-1,-1
72,36,41.131,133.91,70.648,218.97,-1,-1,-1,-1
73,36,40.183,132.42,68.085,224.77,-1,-1,-1,-1
74,36,38.885,124.1,69.121,228.33,-1,-1,-1,-1
75,36,24.28,126.5,71.296,204.83,-1,-1,-1,-1
76,36,16.214,113.84,83.439,269.59,-1,-1,-1,-1
77,36,11.808,108.09,69.504,209.27,-1,-1,-1,-1
488,28,385.85,205.51,31.752,96.682,-1,-1,-1,-1
489,28,390.54,205.66,31.936,96.653,-1,-1,-1,-1
490,28,387.53,203.45,38.271,100.93,-1,-1,-1,-1
491,28,390.74,203.07,34.937,99.651,-1,-1,-1,-1
492,28,391.87,203.02,35.171,99.833,-1,-1,-1,-1
493,28,390.44,203.3,38.066,103.49,-1,-1,-1,-1
494,28,394.29,203.24,37.957,100.57,-1,-1,-1,-1
495,28,396.07,198.94,37.989,103.35,-1,-1,-1,-1
496,28,396.2,198.84,38.024,103.75,-1,-1,-1,-1
497,28,398.35,200.14,34.062,100.32,-1,-1,-1,-1
498,28,396.86,196.11,37.475,103.25,-1,-1,-1,-1
499,28,396.32,195.75,37.717,103.31,-1,-1,-1,-1
500,28,398.23,196.17,34.898,99.933,-1,-1,-1,-1
137,5,537.19,201.68,28.742,85.618,-1,-1,-1,-1
138,5,533.37,200.44,33.996,90.696,-1,-1,-1,-1
139,5,533.9,198.6,31.095,89.223,-1,-1,-1,-1
140,5,533.66,198.86,31.393,86.505,-1,-1,-1,-1
141,5,533.3,200.88,31.569,86.901,-1,-1,-1,-1
142,5,532.73,198.46,31.19,89.514,-1,-1,-1,-1
143,5,527.31,196.31,33.884,90.581,-1,-1,-1,-1
144,5,527.56,193.86,33.666,93.228,-1,-1,-1,-1
145,5,528.27,190.23,30.711,89.408,-1,-1,-1,-1
146,5,527.47,190.05,33.833,90.272,-1,-1,-1,-1
147,5,533.03,193.92,28.723,87.99,-1,-1,-1,-1
148,5,529.33,194.35,36.518,97.222,-1,-1,-1,-1
149,5,533.04,198.31,31.046,92.299,-1,-1,-1,-1
150,5,531.71,200.15,34.175,93.392,-1,-1,-1,-1
151,5,531.85,200.19,34,93.644,-1,-1,-1,-1
152,5,529.17,201.97,30.746,89.772,-1,-1,-1,-1
153,5,528.16,202.64,33.681,90.652,-1,-1,-1,-1
154,5,529.3,203.64,36.254,94.506,-1,-1,-1,-1
155,5,530.46,203.92,35.308,94.826,-1,-1,-1,-1
156,5,529.94,203.83,36.403,93.899,-1,-1,-1,-1
157,5,530.3,203.66,36.238,97.099,-1,-1,-1,-1
158,5,533.71,204.5,31.015,91.71,-1,-1,-1,-1
159,5,532.45,202.68,33.867,92.795,-1,-1,-1,-1
160,5,533.39,200.17,33.672,95.819,-1,-1,-1,-1
161,5,528.6,197.67,39.512,125.79,-1,-1,-1,-1
162,5,526.58,195.49,41.858,131.67,-1,-1,-1,-1
163,5,532.2,195.89,42.906,130.23,-1,-1,-1,-1
164,5,535.89,195.22,46.045,133.9,-1,-1,-1,-1
165,5,534.55,194.62,47.363,137.37,-1,-1,-1,-1
166,5,531.86,195.51,47.771,136.08,-1,-1,-1,-1
167,5,532.45,195.48,47.734,136.02,-1,-1,-1,-1
168,5,531.15,190.29,51.06,145.77,-1,-1,-1,-1
169,5,533.29,195.26,48.192,139.66,-1,-1,-1,-1
170,5,538.16,195.1,48.167,140.27,-1,-1,-1,-1
171,5,539.66,195,46.541,144.56,-1,-1,-1,-1
173,5,532.34,191.3,50.404,133.9,-1,-1,-1,-1
174,5,540.7,197.55,32.78,95.765,-1,-1,-1,-1
175,5,538.43,196.64,38.829,100.62,-1,-1,-1,-1
176,5,542.72,196.65,35.851,99.606,-1,-1,-1,-1
177,5,543.5,196.73,36.089,99.603,-1,-1,-1,-1
178,5,545.08,198.07,34.47,100.72,-1,-1,-1,-1
179,5,545.06,196.43,38.874,100.89,-1,-1,-1,-1
180,5,550.81,198.09,35.578,100.11,-1,-1,-1,-1
181,5,553.83,196.94,32.518,98.673,-1,-1,-1,-1
182,5,551.41,195.19,42.2,104.42,-1,-1,-1,-1
183,5,552.85,196.68,39.16,100.23,-1,-1,-1,-1
184,5,558.98,197.39,32.708,98.403,-1,-1,-1,-1
185,5,559.02,194.88,42.63,108.07,-1,-1,-1,-1
186,5,560.06,196.54,39.355,103.31,-1,-1,-1,-1
187,5,559.65,198.54,42.381,100.74,-1,-1,-1,-1
188,5,561.57,196.39,38.118,103.19,-1,-1,-1,-1
189,5,562.04,194.84,41.352,107.8,-1,-1,-1,-1
190,5,567.24,192.07,40.511,108.77,-1,-1,-1,-1
191,5,567.89,190.2,42.361,107.33,-1,-1,-1,-1
192,5,569.09,186.92,41.357,110.78,-1,-1,-1,-1
193,5,575.64,191.53,39.791,111.85,-1,-1,-1,-1
194,5,576.36,193.02,37.902,109.61,-1,-1,-1,-1
195,5,576.44,194.65,41.782,111.26,-1,-1,-1,-1
196,5,577.57,194.85,40.604,111.76,-1,-1,-1,-1
197,5,580.55,197.72,34.971,104.88,-1,-1,-1,-1
198,5,578.32,194.65,41.387,110.97,-1,-1,-1,-1
199,5,583.46,197.34,37.757,107.21,-1,-1,-1,-1
200,5,584.19,194.63,41.794,113.96,-1,-1,-1,-1
201,5,584.17,194.85,41.486,110.65,-1,-1,-1,-1
202,5,585.7,195.91,40.804,118.03,-1,-1,-1,-1
203,5,585.49,194.87,41.383,110.75,-1,-1,-1,-1
204,5,590.85,199.12,41.402,114.32,-1,-1,-1,-1
205,5,591.55,199.35,41.108,108.15,-1,-1,-1,-1
206,5,592,199.65,40.631,107.93,-1,-1,-1,-1
207,5,591.65,195,41.166,110.42,-1,-1,-1,-1
208,5,592.48,194.74,41.278,113.87,-1,-1,-1,-1
209,5,594.39,194.46,41.313,113.69,-1,-1,-1,-1
210,5,599.17,194.49,41.18,113.55,-1,-1,-1,-1
211,5,599.86,191.18,40.401,117.15,-1,-1,-1,-1
212,5,600.74,191.28,40.685,114.18,-1,-1,-1,-1
213,5,599.74,191.53,39.994,114.04,-1,-1,-1,-1
214,5,599.93,191.9,40.799,111.14,-1,-1,-1,-1
215,5,600.23,194.9,40.543,111.04,-1,-1,-1,-1
216,5,599.03,192,45.126,116.1,-1,-1,-1,-1
217,5,600.24,191.23,40.8,117.45,-1,-1,-1,-1
218,5,598.93,191.49,41.427,117.56,-1,-1,-1,-1
219,5,601.29,191.25,40.881,116.86,-1,-1,-1,-1
220,5,602.83,191.44,40.755,116.48,-1,-1,-1,-1
221,5,602.88,191.38,40.012,116.55,-1,-1,-1,-1
222,5,602.17,192.28,43.704,117.62,-1,-1,-1,-1
223,5,608.18,196.13,40.124,114,-1,-1,-1,-1
224,5,607.41,194.59,36.604,112.19,-1,-1,-1,-1
225,5,609.29,196.08,40.177,114.04,-1,-1,-1,-1
226,5,609.31,191.2,40.009,116.78,-1,-1,-1,-1
1,17,291.25,145.83,61.46,178.22,-1,-1,-1,-1
2,17,297.81,152.96,51.549,172.72,-1,-1,-1,-1
3,17,295.06,150.84,61.981,177.46,-1,-1,-1,-1
